snapshot_ts_utc,symbol,long_pct,short_pct,total_positions,long_positions,short_positions,long_volume_lots,short_volume_lots
2012-02-18T08:44:32Z,EURUSD,56.0,43.0,13007,7764,5243,1006660.44,776790.3
2012-02-18T08:44:32Z,GBPUSD,64.0,35.0,13379,8517,4862,345545.69,194290.07
2012-02-18T08:44:32Z,USDCAD,74.0,25.0,2893,1530,1363,105555.26,36840.4
2012-02-18T08:44:32Z,USDCHF,88.0,11.0,1918,905,1013,91522.95,11997.32
2012-02-18T08:44:32Z,USDJPY,50.0,49.0,2141,740,1401,69743.79,69481.0
2012-04-15T19:09:05Z,AUDUSD,25.0,74.0,3133,1109,2024,223.68,638.02
2012-04-15T19:09:05Z,EURCHF,90.0,9.0,2680,2232,448,1670.05,168.3
2012-04-15T19:09:05Z,EURGBP,37.0,62.0,2393,1041,1352,251.05,424.89
2012-04-15T19:09:05Z,EURJPY,31.0,68.0,1817,564,1253,121.4,269.95
2012-04-15T19:09:05Z,EURUSD,26.0,73.0,14466,3965,10501,2141.74,6071.13
2012-04-15T19:09:05Z,GBPJPY,26.0,73.0,942,333,609,110.09,308.86
2012-04-15T19:09:05Z,GBPUSD,17.0,82.0,13718,2971,10747,1457.49,6723.35
2012-04-15T19:09:05Z,USDCAD,91.0,8.0,2449,1992,457,900.26,78.43
2012-04-15T19:09:05Z,USDCHF,63.0,36.0,1981,1365,616,471.35,276.66
2012-04-15T19:09:05Z,USDJPY,32.0,67.0,2323,742,1581,344.69,721.82
2012-05-01T04:48:36Z,AUDUSD,63.0,36.0,4410,2821,1589,825.75,466.94
2012-05-01T04:48:36Z,EURCHF,98.0,1.0,2367,2251,116,1491.45,21.1
2012-05-01T04:48:36Z,EURGBP,76.0,23.0,4770,3659,1111,1186.13,372.41
2012-05-01T04:48:36Z,EURJPY,70.0,29.0,3086,1989,1097,460.15,191.16
2012-05-01T04:48:36Z,EURUSD,38.0,61.0,17029,6284,10745,3011.19,4767.65
2012-05-01T04:48:36Z,GBPJPY,59.0,40.0,1364,570,794,283.07,191.67
2012-05-01T04:48:36Z,GBPUSD,22.0,77.0,25189,7085,18104,3311.84,11488.0
2012-05-01T04:48:36Z,USDCAD,52.0,47.0,4350,2381,1969,969.72,893.51
2012-05-01T04:48:36Z,USDCHF,60.0,39.0,2326,1431,895,419.27,275.51
2012-05-01T04:48:36Z,USDJPY,86.0,13.0,3719,2766,953,1509.64,229.87
2012-05-04T05:54:57Z,AUDUSD,82.0,17.0,6046,4583,1463,1730.14,354.84
2012-05-04T05:54:57Z,EURCHF,98.0,1.0,2459,2322,137,1715.31,25.88
2012-05-04T05:54:57Z,EURGBP,86.0,13.0,4388,3596,792,1188.01,178.93
2012-05-04T05:54:57Z,EURJPY,72.0,27.0,2787,1722,1065,434.03,164.61
2012-05-04T05:54:57Z,EURUSD,59.0,40.0,17634,10667,6967,5487.39,3792.57
2012-05-04T05:54:57Z,GBPJPY,47.0,52.0,1341,467,874,210.22,236.02
2012-05-04T05:54:57Z,GBPUSD,26.0,73.0,24121,8400,15721,3357.22,9541.18
2012-05-04T05:54:57Z,USDCAD,59.0,40.0,4413,2453,1960,1063.51,712.48
2012-05-04T05:54:57Z,USDCHF,33.0,66.0,2544,1084,1460,298.48,582.38
2012-05-04T05:54:57Z,USDJPY,77.0,22.0,3322,2161,1161,1092.71,311.46
2012-05-05T01:53:52Z,AUDUSD,88.0,11.0,6648,5676,972,3519.02,454.47
2012-05-05T01:53:52Z,EURCHF,98.0,1.0,2368,2238,130,1457.8,26.95
2012-05-05T01:53:52Z,EURGBP,92.0,7.0,4441,3787,654,1333.94,111.67
2012-05-05T01:53:52Z,EURJPY,85.0,14.0,3028,2170,858,686.57,118.66
2012-05-05T01:53:52Z,EURUSD,68.0,31.0,18132,12395,5737,6990.39,3175.4
2012-05-05T01:53:52Z,GBPJPY,63.0,36.0,1267,516,751,325.98,189.09
2012-05-05T01:53:52Z,GBPUSD,33.0,66.0,21653,9271,12382,4010.45,7825.28
2012-05-05T01:53:52Z,USDCAD,23.0,76.0,4033,985,3048,388.17,1239.07
2012-05-05T01:53:52Z,USDCHF,19.0,80.0,2544,937,1607,207.42,832.73
2012-05-05T01:53:52Z,USDJPY,80.0,19.0,3081,2129,952,1002.44,248.05
2012-05-06T02:51:38Z,AUDUSD,88.0,11.0,6724,5736,988,3549.76,454.6
2012-05-06T02:51:38Z,EURCHF,98.0,1.0,2371,2240,131,1458.77,27.15
2012-05-06T02:51:38Z,EURGBP,92.0,7.0,4443,3790,653,1325.5,111.66
2012-05-06T02:51:38Z,EURJPY,84.0,15.0,3033,2175,858,685.98,122.65
2012-05-06T02:51:38Z,EURUSD,69.0,31.0,18112,12412,5700,7066.19,3175.37
2012-05-06T02:51:38Z,GBPJPY,63.0,36.0,1268,518,750,326.0,188.99
2012-05-06T02:51:38Z,GBPUSD,33.0,66.0,21629,9292,12337,4016.1,7825.72
2012-05-06T02:51:38Z,USDCAD,23.0,76.0,4037,982,3055,388.18,1243.08
2012-05-06T02:51:38Z,USDCHF,19.0,80.0,2557,936,1621,207.35,843.12
2012-05-06T02:51:38Z,USDJPY,80.0,19.0,3081,2129,952,1002.21,247.97
2012-05-07T05:27:57Z,AUDUSD,94.0,5.0,7364,6040,1324,5356.81,328.93
2012-05-07T05:27:57Z,EURCHF,97.0,2.0,2435,2304,131,1495.66,44.59
2012-05-07T05:27:57Z,EURGBP,92.0,7.0,4928,4311,617,1692.78,138.52
2012-05-07T05:27:57Z,EURJPY,88.0,11.0,3422,2484,938,795.99,107.83
2012-05-07T05:27:57Z,EURUSD,77.0,22.0,20390,15265,5125,9187.3,2713.93
2012-05-07T05:27:57Z,GBPJPY,59.0,40.0,1301,522,779,347.86,240.08
2012-05-07T05:27:57Z,GBPUSD,44.0,55.0,22140,10934,11206,5356.79,6664.19
2012-05-07T05:27:57Z,USDCAD,20.0,79.0,4621,1084,3537,417.32,1653.26
2012-05-07T05:27:57Z,USDCHF,10.0,89.0,2825,789,2036,194.75,1651.34
2012-05-07T05:27:57Z,USDJPY,74.0,25.0,3168,2190,978,854.66,297.83
2012-05-08T03:13:07Z,AUDUSD,81.0,18.0,5943,4028,1915,1867.1,437.11
2012-05-08T03:13:07Z,EURCHF,97.0,2.0,2461,2327,134,1513.89,45.42
2012-05-08T03:13:07Z,EURGBP,88.0,11.0,4925,4114,811,1640.65,208.36
2012-05-08T03:13:07Z,EURJPY,71.0,28.0,3180,1884,1296,467.34,185.94
2012-05-08T03:13:07Z,EURUSD,62.0,37.0,21272,12928,8344,6709.61,4013.53
2012-05-08T03:13:07Z,GBPJPY,54.0,45.0,1340,475,865,238.19,198.67
2012-05-08T03:13:07Z,GBPUSD,28.0,71.0,22600,7567,15033,3334.89,8259.65
2012-05-08T03:13:07Z,USDCAD,39.0,60.0,4562,1701,2861,597.76,921.1
2012-05-08T03:13:07Z,USDCHF,30.0,69.0,2790,1212,1578,389.75,899.94
2012-05-08T03:13:07Z,USDJPY,77.0,22.0,3290,2167,1123,856.08,243.99
2012-05-09T02:46:52Z,AUDUSD,91.0,8.0,6357,5173,1184,2778.5,268.72
2012-05-09T02:46:52Z,EURCHF,96.0,3.0,2454,2310,144,1432.79,46.92
2012-05-09T02:46:52Z,EURGBP,92.0,7.0,4993,4285,708,1694.77,145.37
2012-05-09T02:46:52Z,EURJPY,74.0,25.0,3195,2099,1096,427.49,148.68
2012-05-09T02:46:52Z,EURUSD,74.0,25.0,20987,16189,4798,8189.17,2826.97
2012-05-09T02:46:52Z,GBPJPY,56.0,43.0,1347,516,831,234.77,181.87
2012-05-09T02:46:52Z,GBPUSD,36.0,63.0,22344,9947,12397,4080.57,6955.49
2012-05-09T02:46:52Z,USDCAD,12.0,87.0,5176,1180,3996,269.64,1889.54
2012-05-09T02:46:52Z,USDCHF,15.0,84.0,2774,825,1949,205.01,1141.45
2012-05-09T02:46:52Z,USDJPY,74.0,25.0,3189,2134,1055,846.43,289.02
2012-05-10T02:48:27Z,AUDUSD,82.0,17.0,5963,4105,1858,2297.53,496.64
2012-05-10T02:48:27Z,EURCHF,97.0,2.0,2438,2270,168,1436.8,39.95
2012-05-10T02:48:27Z,EURGBP,92.0,7.0,5175,4485,690,2059.5,158.68
2012-05-10T02:48:27Z,EURJPY,75.0,24.0,3395,2261,1134,489.84,160.67
2012-05-10T02:48:27Z,EURUSD,69.0,30.0,22067,15805,6262,7868.03,3456.63
2012-05-10T02:48:27Z,GBPJPY,49.0,50.0,1330,491,839,178.75,182.08
2012-05-10T02:48:27Z,GBPUSD,34.0,65.0,21624,8185,13439,3704.01,6914.65
2012-05-10T02:48:27Z,USDCAD,15.0,84.0,5535,1445,4090,384.57,2147.66
2012-05-10T02:48:27Z,USDCHF,14.0,85.0,2943,914,2029,256.14,1471.91
2012-05-10T02:48:27Z,USDJPY,76.0,23.0,3246,2196,1050,901.41,283.92
2012-06-14T06:37:20Z,AUDUSD,56.0,43.0,4691,2811,1880,1167.43,885.12
2012-06-14T06:37:20Z,EURCHF,95.0,4.0,1783,1638,145,1309.41,62.7
2012-06-14T06:37:20Z,EURGBP,33.0,66.0,2725,1123,1602,294.57,592.4
2012-06-14T06:37:20Z,EURJPY,56.0,43.0,3234,1596,1638,322.76,249.13
2012-06-14T06:37:20Z,EURUSD,48.0,51.0,19920,10188,9732,4339.88,4540.15
2012-06-14T06:37:20Z,GBPJPY,57.0,42.0,1406,757,649,178.17,133.42
2012-06-14T06:37:20Z,GBPUSD,71.0,28.0,14619,10517,4102,5003.39,2038.71
2012-06-14T06:37:20Z,USDCAD,26.0,73.0,4466,1855,2611,504.34,1408.87
2012-06-14T06:37:20Z,USDCHF,59.0,40.0,2474,1343,1131,549.32,379.81
2012-06-14T06:37:20Z,USDJPY,56.0,43.0,3504,1967,1537,705.35,542.43
2012-06-28T22:07:50Z,AUDUSD,56.0,43.0,5180,3089,2091,853.01,666.08
2012-06-28T22:07:50Z,EURCHF,97.0,2.0,1436,1350,86,520.35,16.06
2012-06-28T22:07:50Z,EURGBP,56.0,43.0,2664,1733,931,283.15,214.2
2012-06-28T22:07:50Z,EURJPY,74.0,25.0,3851,2390,1461,527.83,177.26
2012-06-28T22:07:50Z,EURUSD,66.0,33.0,20778,13374,7404,4993.79,2557.17
2012-06-28T22:07:50Z,GBPJPY,52.0,47.0,1700,878,822,117.12,108.02
2012-06-28T22:07:50Z,GBPUSD,71.0,28.0,13910,9149,4761,3469.41,1412.36
2012-06-28T22:07:50Z,USDCAD,16.0,83.0,6640,1714,4926,367.2,1907.61
2012-06-28T22:07:50Z,USDCHF,40.0,60.0,2782,1174,1608,311.77,467.63
2012-06-28T22:07:50Z,USDJPY,61.0,38.0,4670,2704,1966,633.52,403.8
2012-08-04T11:15:39Z,AUDUSD,24.0,75.0,5631,1587,4044,364.71,1126.82
2012-08-04T11:15:39Z,EURCHF,93.0,6.0,936,858,78,428.72,31.7
2012-08-04T11:15:39Z,EURGBP,62.0,37.0,3233,1484,1749,442.33,268.8
2012-08-04T11:15:39Z,EURJPY,45.0,54.0,4407,1803,2604,397.5,479.81
2012-08-04T11:15:39Z,EURUSD,45.0,54.0,20684,9910,10774,3029.95,3638.13
2012-08-04T11:15:39Z,GBPJPY,38.0,61.0,1443,602,841,110.58,179.7
2012-08-04T11:15:39Z,GBPUSD,42.0,57.0,13776,5787,7989,2113.27,2850.39
2012-08-04T11:15:39Z,USDCAD,80.0,19.0,7307,5107,2200,1923.67,457.38
2012-08-04T11:15:39Z,USDCHF,54.0,45.0,2393,1397,996,405.92,341.16
2012-08-04T11:15:39Z,USDJPY,61.0,38.0,4663,2719,1944,635.94,394.55
2012-08-21T16:07:16Z,AUDUSD,26.0,73.0,6919,2250,4669,503.36,1362.75
2012-08-21T16:07:16Z,EURCHF,94.0,5.0,1055,961,94,516.05,29.52
2012-08-21T16:07:16Z,EURGBP,62.0,37.0,3839,1865,1974,521.08,309.26
2012-08-21T16:07:16Z,EURJPY,11.0,88.0,8112,2146,5966,387.62,3076.64
2012-08-21T16:07:16Z,EURUSD,27.0,72.0,27373,10459,16914,3091.33,8216.52
2012-08-21T16:07:16Z,GBPJPY,23.0,76.0,2508,770,1738,95.78,310.24
2012-08-21T16:07:16Z,GBPUSD,21.0,78.0,22051,5469,16582,1826.38,6741.59
2012-08-21T16:07:16Z,USDCAD,88.0,11.0,9623,7580,2043,2786.0,372.51
2012-08-21T16:07:16Z,USDCHF,80.0,19.0,3749,2753,996,1050.36,252.05
2012-08-21T16:07:16Z,USDJPY,38.0,61.0,6943,2985,3958,535.66,870.35
2012-09-05T06:10:11Z,AUDUSD,76.0,23.0,7931,5699,2232,1839.65,562.57
2012-09-05T06:10:11Z,EURCHF,93.0,6.0,972,873,99,400.96,28.67
2012-09-05T06:10:11Z,EURGBP,63.0,36.0,4888,2529,2359,635.79,369.5
2012-09-05T06:10:11Z,EURJPY,65.0,34.0,6202,3789,2413,783.48,405.41
2012-09-05T06:10:11Z,EURUSD,48.0,51.0,25548,13386,12162,4768.07,5085.89
2012-09-05T06:10:11Z,GBPJPY,57.0,42.0,1902,994,908,177.34,133.21
2012-09-05T06:10:11Z,GBPUSD,42.0,57.0,19879,8201,11678,2504.16,3449.57
2012-09-05T06:10:11Z,USDCAD,74.0,25.0,8545,5601,2944,1744.07,589.3
2012-09-05T06:10:11Z,USDCHF,56.0,43.0,3871,1923,1948,620.03,478.49
2012-09-05T06:10:11Z,USDJPY,64.0,35.0,7275,4219,3056,863.31,477.04
2012-09-20T16:22:35Z,AUDUSD,50.0,49.0,5553,2865,2688,788.88,759.85
2012-09-20T16:22:35Z,EURCHF,86.0,13.0,889,703,186,344.66,55.01
2012-09-20T16:22:35Z,EURGBP,69.0,30.0,4165,2704,1461,658.88,283.44
2012-09-20T16:22:35Z,EURJPY,62.0,38.0,4660,2729,1931,838.19,513.74
2012-09-20T16:22:35Z,EURUSD,51.0,48.0,22580,10779,11801,4818.23,4475.9
2012-09-20T16:22:35Z,GBPJPY,38.0,61.0,1429,596,833,105.19,170.14
2012-09-20T16:22:35Z,GBPUSD,27.0,72.0,19592,6361,13231,2155.91,5753.13
2012-09-20T16:22:35Z,USDCAD,60.0,39.0,6322,3462,2860,1378.52,904.42
2012-09-20T16:22:35Z,USDCHF,56.0,43.0,2976,1848,1128,500.92,382.2
2012-09-20T16:22:35Z,USDJPY,64.0,35.0,5421,3129,2292,823.99,447.83
2012-09-21T05:21:31Z,AUDUSD,36.0,63.0,5351,2070,3281,543.48,936.95
2012-09-21T05:21:31Z,EURCHF,85.0,14.0,907,707,200,350.67,57.87
2012-09-21T05:21:31Z,EURGBP,69.0,30.0,4169,2719,1450,652.39,280.28
2012-09-21T05:21:31Z,EURJPY,58.0,41.0,4179,2249,1930,714.67,511.58
2012-09-21T05:21:31Z,EURUSD,47.0,52.0,21374,9210,12164,4061.38,4513.17
2012-09-21T05:21:31Z,GBPJPY,33.0,66.0,1477,580,897,92.13,184.48
2012-09-21T05:21:31Z,GBPUSD,17.0,82.0,19644,4092,15552,1425.18,6826.26
2012-09-21T05:21:31Z,USDCAD,72.0,27.0,6309,4075,2234,1598.25,614.18
2012-09-21T05:21:31Z,USDCHF,62.0,37.0,2940,1948,992,501.67,303.51
2012-09-21T05:21:31Z,USDJPY,59.0,40.0,5320,3049,2271,692.78,480.98
2012-09-23T03:44:32Z,AUDUSD,46.0,53.0,4714,2381,2333,558.32,640.83
2012-09-23T03:44:32Z,EURCHF,76.0,23.0,811,598,213,187.18,56.7
2012-09-23T03:44:32Z,EURGBP,64.0,35.0,3990,2662,1328,461.1,257.33
2012-09-23T03:44:32Z,EURJPY,51.0,48.0,3628,1669,1959,532.59,497.98
2012-09-23T03:44:32Z,EURUSD,47.0,52.0,19550,8426,11124,3768.95,4205.15
2012-09-23T03:44:32Z,GBPJPY,37.0,62.0,1240,532,708,89.89,147.69
2012-09-23T03:44:32Z,GBPUSD,26.0,73.0,18268,5314,12954,1926.0,5291.44
2012-09-23T03:44:32Z,USDCAD,66.0,33.0,5815,3434,2381,1334.15,667.67
2012-09-23T03:44:32Z,USDCHF,65.0,34.0,2793,1861,932,504.69,260.68
2012-09-23T03:44:32Z,USDJPY,61.0,38.0,5235,3064,2171,706.89,434.23
2012-09-24T07:46:26Z,AUDUSD,52.0,47.0,5157,2852,2305,712.3,634.24
2012-09-24T07:46:26Z,EURCHF,77.0,22.0,816,603,213,188.51,54.66
2012-09-24T07:46:26Z,EURGBP,64.0,35.0,4041,2727,1314,475.65,256.39
2012-09-24T07:46:26Z,EURJPY,49.0,51.0,4033,2033,2000,507.74,528.41
2012-09-24T07:46:26Z,EURUSD,48.0,51.0,20870,9474,11396,3980.08,4296.41
2012-09-24T07:46:26Z,GBPJPY,42.0,57.0,1293,578,715,103.98,141.11
2012-09-24T07:46:26Z,GBPUSD,28.0,71.0,19403,6188,13215,2132.59,5304.71
2012-09-24T07:46:26Z,USDCAD,59.0,40.0,6673,3552,3121,1293.23,884.21
2012-09-24T07:46:26Z,USDCHF,62.0,37.0,2840,1874,966,464.22,276.78
2012-09-24T07:46:26Z,USDJPY,67.0,32.0,5637,3418,2219,828.0,397.58
2012-09-25T03:24:08Z,AUDUSD,49.0,50.0,5205,2637,2568,648.83,654.38
2012-09-25T03:24:08Z,EURCHF,75.0,24.0,836,620,216,193.03,63.61
2012-09-25T03:24:08Z,EURGBP,72.0,27.0,4287,3042,1245,634.23,239.17
2012-09-25T03:24:08Z,EURJPY,56.0,43.0,4541,2556,1985,618.96,483.66
2012-09-25T03:24:08Z,EURUSD,48.0,51.0,22405,9865,12540,4124.23,4312.96
2012-09-25T03:24:08Z,GBPJPY,48.0,51.0,1395,683,712,121.76,128.91
2012-09-25T03:24:08Z,GBPUSD,25.0,74.0,20056,5924,14132,1892.28,5625.34
2012-09-25T03:24:08Z,USDCAD,62.0,37.0,6752,3748,3004,1337.4,798.56
2012-09-25T03:24:08Z,USDCHF,61.0,38.0,2964,1906,1058,465.36,295.38
2012-09-25T03:24:08Z,USDJPY,70.0,29.0,5965,3787,2178,889.75,378.79
2012-09-26T01:52:18Z,AUDUSD,56.0,43.0,5432,3149,2283,821.36,641.15
2012-09-26T01:52:18Z,EURCHF,80.0,19.0,910,696,214,220.25,52.34
2012-09-26T01:52:18Z,EURGBP,74.0,25.0,4344,3161,1183,647.9,227.2
2012-09-26T01:52:18Z,EURJPY,63.0,36.0,4790,2930,1860,711.05,407.67
2012-09-26T01:52:18Z,EURUSD,51.0,48.0,21553,10892,10661,4280.12,3996.14
2012-09-26T01:52:18Z,GBPJPY,45.0,54.0,1473,673,800,125.23,150.95
2012-09-26T01:52:18Z,GBPUSD,32.0,67.0,20048,7315,12733,2385.69,4999.56
2012-09-26T01:52:18Z,USDCAD,54.0,45.0,6800,3305,3495,1173.48,960.7
2012-09-26T01:52:18Z,USDCHF,56.0,43.0,2796,1636,1160,410.7,317.78
2012-09-26T01:52:18Z,USDJPY,73.0,26.0,6247,4039,2208,961.16,354.93
2012-09-27T10:09:53Z,AUDUSD,44.0,55.0,5355,2259,3096,626.62,775.65
2012-09-27T10:09:53Z,EURCHF,81.0,18.0,924,720,204,241.17,55.6
2012-09-27T10:09:53Z,EURGBP,83.0,16.0,4434,3443,991,817.48,162.19
2012-09-27T10:09:53Z,EURJPY,68.0,31.0,4961,3379,1582,789.01,368.02
2012-09-27T10:09:53Z,EURUSD,53.0,46.0,22097,11540,10557,4369.31,3856.88
2012-09-27T10:09:53Z,GBPJPY,44.0,55.0,1486,776,710,122.04,150.7
2012-09-27T10:09:53Z,GBPUSD,22.0,77.0,17487,4542,12945,1447.92,4896.76
2012-09-27T10:09:53Z,USDCAD,52.0,47.0,6967,3499,3468,1068.4,978.28
2012-09-27T10:09:53Z,USDCHF,52.0,47.0,2792,1516,1276,376.18,339.55
2012-09-27T10:09:53Z,USDJPY,73.0,26.0,6136,3982,2154,993.88,359.31
2012-09-28T01:38:44Z,AUDUSD,31.0,68.0,5974,1989,3985,508.71,1094.77
2012-09-28T01:38:44Z,EURCHF,76.0,23.0,884,647,237,205.98,62.25
2012-09-28T01:38:44Z,EURGBP,77.0,22.0,4444,3308,1136,747.16,216.91
2012-09-28T01:38:44Z,EURJPY,59.0,40.0,4736,2674,2062,646.22,432.9
2012-09-28T01:38:44Z,EURUSD,47.0,52.0,21934,9886,12048,3980.27,4438.55
2012-09-28T01:38:44Z,GBPJPY,39.0,60.0,1408,673,735,98.41,147.69
2012-09-28T01:38:44Z,GBPUSD,20.0,79.0,18615,4438,14177,1377.99,5262.45
2012-09-28T01:38:44Z,USDCAD,62.0,37.0,7020,4065,2955,1256.79,760.53
2012-09-28T01:38:44Z,USDCHF,53.0,46.0,2773,1613,1160,380.45,326.17
2012-09-28T01:38:44Z,USDJPY,76.0,23.0,6386,4361,2025,1090.69,338.65
2012-09-30T09:23:27Z,AUDUSD,63.0,36.0,5028,3035,1993,882.43,512.69
2012-09-30T09:23:27Z,EURCHF,80.0,19.0,898,705,193,214.09,51.93
2012-09-30T09:23:27Z,EURGBP,71.0,28.0,4101,2887,1214,536.57,215.37
2012-09-30T09:23:27Z,EURJPY,59.0,40.0,3561,1946,1615,488.05,328.31
2012-09-30T09:23:27Z,EURUSD,50.0,49.0,20001,9645,10356,3815.2,3692.99
2012-09-30T09:23:27Z,GBPJPY,35.0,64.0,1463,662,801,94.14,171.54
2012-09-30T09:23:27Z,GBPUSD,50.0,49.0,18008,8590,9418,3207.75,3150.4
2012-09-30T09:23:27Z,USDCAD,50.0,49.0,6149,2941,3208,981.34,945.99
2012-09-30T09:23:27Z,USDCHF,54.0,45.0,2645,1473,1172,383.52,325.67
2012-09-30T09:23:27Z,USDJPY,61.0,38.0,5962,3146,2816,726.71,457.93
2012-10-01T21:33:03Z,AUDUSD,53.0,46.0,5012,2590,2422,648.49,553.67
2012-10-01T21:33:03Z,EURCHF,78.0,21.0,884,667,217,208.22,58.03
2012-10-01T21:33:03Z,EURGBP,58.0,41.0,3913,2300,1613,401.36,282.45
2012-10-01T21:33:03Z,EURJPY,55.0,44.0,4059,1935,2124,497.72,396.03
2012-10-01T21:33:03Z,EURUSD,44.0,55.0,20476,8800,11676,3365.72,4146.59
2012-10-01T21:33:03Z,GBPJPY,40.0,59.0,1377,688,689,102.32,147.31
2012-10-01T21:33:03Z,GBPUSD,45.0,54.0,18458,8521,9937,2782.65,3346.56
2012-10-01T21:33:03Z,USDCAD,54.0,45.0,6265,3175,3090,1048.52,858.98
2012-10-01T21:33:03Z,USDCHF,61.0,38.0,2692,1646,1046,393.76,251.56
2012-10-01T21:33:03Z,USDJPY,66.0,33.0,5843,3282,2561,800.1,396.09
2012-10-02T15:52:41Z,AUDUSD,66.0,33.0,5554,3548,2006,1060.76,533.27
2012-10-02T15:52:41Z,EURCHF,67.0,32.0,896,646,250,187.25,88.64
2012-10-02T15:52:41Z,EURGBP,45.0,54.0,3594,1788,1806,289.12,353.05
2012-10-02T15:52:41Z,EURJPY,46.0,53.0,4633,1930,2703,468.51,546.29
2012-10-02T15:52:41Z,EURUSD,38.0,61.0,21647,8454,13193,3062.99,4792.77
2012-10-02T15:52:41Z,GBPJPY,38.0,61.0,1394,664,730,96.41,152.92
2012-10-02T15:52:41Z,GBPUSD,35.0,64.0,17989,6384,11605,2055.17,3725.28
2012-10-02T15:52:41Z,USDCAD,55.0,44.0,6608,3244,3364,1072.05,863.67
2012-10-02T15:52:41Z,USDCHF,64.0,35.0,2803,1823,980,415.86,231.39
2012-10-02T15:52:41Z,USDJPY,64.0,35.0,6155,3458,2697,797.83,431.3
2012-10-03T19:10:04Z,AUDUSD,83.0,16.0,7115,5288,1827,2192.26,423.85
2012-10-03T19:10:04Z,EURCHF,70.0,29.0,927,645,282,176.4,74.46
2012-10-03T19:10:04Z,EURGBP,37.0,62.0,3585,1528,2057,272.9,449.2
2012-10-03T19:10:04Z,EURJPY,40.0,59.0,4799,1969,2830,441.59,645.25
2012-10-03T19:10:04Z,EURUSD,44.0,55.0,20828,9551,11277,3329.07,4122.77
2012-10-03T19:10:04Z,GBPJPY,40.0,59.0,1393,660,733,107.29,154.87
2012-10-03T19:10:04Z,GBPUSD,62.0,37.0,20091,11921,8170,4385.63,2662.02
2012-10-03T19:10:04Z,USDCAD,43.0,56.0,6900,2736,4164,903.48,1190.47
2012-10-03T19:10:04Z,USDCHF,54.0,46.0,2721,1548,1173,369.04,314.32
2012-10-03T19:10:04Z,USDJPY,45.0,54.0,6613,2926,3687,626.94,738.56
2012-10-04T03:26:16Z,AUDUSD,82.0,17.0,7248,5231,2017,2296.48,483.57
2012-10-04T03:26:16Z,EURCHF,69.0,30.0,937,639,298,177.4,78.81
2012-10-04T03:26:16Z,EURGBP,36.0,63.0,3590,1514,2076,258.32,450.82
2012-10-04T03:26:16Z,EURJPY,32.0,67.0,5126,1768,3358,421.82,867.64
2012-10-04T03:26:16Z,EURUSD,41.0,58.0,21992,9332,12660,3282.2,4564.29
2012-10-04T03:26:16Z,GBPJPY,33.0,66.0,1411,636,775,88.23,177.04
2012-10-04T03:26:16Z,GBPUSD,57.0,42.0,20598,11219,9379,4093.68,2969.3
2012-10-04T03:26:16Z,USDCAD,42.0,57.0,7041,2748,4293,898.41,1213.72
2012-10-04T03:26:16Z,USDCHF,54.0,45.0,2774,1637,1137,379.71,315.73
2012-10-04T03:26:16Z,USDJPY,41.0,58.0,6726,2860,3866,624.84,879.07
2012-10-05T04:30:27Z,AUDUSD,55.0,44.0,5552,2845,2707,832.73,672.4
2012-10-05T04:30:27Z,EURCHF,70.0,29.0,895,601,294,174.94,72.42
2012-10-05T04:30:27Z,EURGBP,32.0,67.0,3808,1422,2386,263.65,556.24
2012-10-05T04:30:27Z,EURJPY,26.0,73.0,5105,1684,3421,417.55,1148.56
2012-10-05T04:30:27Z,EURUSD,37.0,62.0,22510,7965,14545,3244.46,5297.99
2012-10-05T04:30:27Z,GBPJPY,33.0,66.0,1529,637,892,96.38,191.52
2012-10-05T04:30:27Z,GBPUSD,19.0,80.0,20917,4702,16215,1570.24,6481.99
2012-10-05T04:30:27Z,USDCAD,70.0,29.0,7374,4609,2765,1804.46,739.93
2012-10-05T04:30:27Z,USDCHF,73.0,26.0,3101,2069,1032,603.26,215.63
2012-10-05T04:30:27Z,USDJPY,54.0,45.0,5807,2929,2878,603.4,496.27
2012-10-06T18:26:06Z,AUDUSD,72.0,27.0,5568,3826,1742,1178.82,437.36
2012-10-06T18:26:06Z,EURCHF,74.0,25.0,870,590,280,176.85,59.92
2012-10-06T18:26:06Z,EURGBP,17.0,82.0,4030,1178,2852,179.16,845.5
2012-10-06T18:26:06Z,EURJPY,18.0,81.0,5274,1563,3711,357.32,1572.78
2012-10-06T18:26:06Z,EURUSD,37.0,62.0,22354,8321,14033,3157.63,5208.26
2012-10-06T18:26:06Z,GBPJPY,32.0,67.0,1442,627,815,85.95,175.44
2012-10-06T18:26:06Z,GBPUSD,50.0,49.0,17011,7885,9126,3089.19,3000.82
2012-10-06T18:26:06Z,USDCAD,65.0,34.0,5836,3782,2054,1266.25,652.97
2012-10-06T18:26:06Z,USDCHF,75.0,24.0,3060,2106,954,633.32,205.7
2012-10-06T18:26:06Z,USDJPY,50.0,49.0,5710,2635,3075,586.94,581.01
2012-10-07T03:31:09Z,AUDUSD,72.0,27.0,5568,3826,1742,1178.82,437.36
2012-10-07T03:31:09Z,EURCHF,74.0,25.0,870,590,280,176.85,59.92
2012-10-07T03:31:09Z,EURGBP,17.0,82.0,4030,1178,2852,179.16,845.5
2012-10-07T03:31:09Z,EURJPY,18.0,81.0,5275,1564,3711,357.33,1572.78
2012-10-07T03:31:09Z,EURUSD,37.0,62.0,22378,8326,14052,3159.9,5212.92
